subscriber_id,segment_truth,days_since_last_visit,purchase_count_90d,avg_order_value,last_category,subscribe_channel,is_loyalty_member,state,last_engagement_date
sub_04055,price_sensitive,21,6,79.86,electronics,popup,False,MA,2026-04-10
sub_04056,new_subscriber,1,1,45.39,apparel,popup,False,FL,2026-04-30
sub_04057,price_sensitive,22,5,45.46,apparel,referral,True,TX,2026-04-09
sub_04058,post_purchase,6,6,63.66,apparel,popup,False,CA,2026-04-25
sub_04059,new_subscriber,1,0,33.59,wellness,loyalty_signup,False,OH,2026-04-30
sub_04060,high_intent_browser,7,0,44.1,beauty,paid_social,False,MA,2026-04-24
sub_04061,price_sensitive,30,2,43.59,apparel,paid_social,False,FL,2026-04-01
sub_04062,new_subscriber,2,0,43.5,beauty,paid_social,False,CA,2026-04-29
sub_04063,post_purchase,12,4,62.25,beauty,referral,False,TX,2026-04-19
sub_04064,price_sensitive,19,3,95.68,beauty,referral,False,GA,2026-04-12
sub_04065,price_sensitive,25,3,26.59,beauty,popup,False,IL,2026-04-06
sub_04066,high_intent_browser,6,0,28.71,wellness,referral,False,NY,2026-04-25
sub_04067,new_subscriber,4,0,13.93,kids,popup,False,TX,2026-04-27
sub_04068,price_sensitive,22,2,57.95,kids,paid_social,True,TX,2026-04-09
sub_04069,price_sensitive,24,6,50.66,apparel,paid_social,True,PA,2026-04-07
sub_04070,new_subscriber,2,0,51.87,apparel,loyalty_signup,False,CA,2026-04-29
sub_04071,price_sensitive,22,4,119.5,wellness,checkout_optin,False,IL,2026-04-09
sub_04072,new_subscriber,1,0,34.13,beauty,checkout_optin,False,NY,2026-04-30
sub_04073,high_intent_browser,5,1,30.54,home,paid_social,True,WA,2026-04-26
sub_04074,price_sensitive,25,4,125.21,wellness,referral,False,TX,2026-04-06
sub_04075,price_sensitive,27,4,57.86,wellness,paid_social,False,GA,2026-04-04
sub_04076,post_purchase,6,6,88.18,home,popup,False,GA,2026-04-25
sub_04077,price_sensitive,32,5,95.02,home,paid_social,False,WA,2026-03-30
sub_04078,new_subscriber,0,0,15.09,beauty,popup,False,TX,2026-05-01
sub_04079,price_sensitive,3,5,55.97,home,checkout_optin,False,WA,2026-04-28
sub_04080,winback_dormant,134,9,98.43,electronics,checkout_optin,False,WA,2025-12-18
sub_04081,post_purchase,11,6,87.64,kids,referral,True,OH,2026-04-20
sub_04082,post_purchase,10,2,0,home,checkout_optin,False,MA,2026-04-21
sub_04083,high_intent_browser,6,1,54.88,kids,checkout_optin,False,GA,2026-04-25
sub_04084,new_subscriber,3,0,40.31,apparel,popup,False,NY,2026-04-28
sub_04085,post_purchase,6,8,33.26,kids,referral,False,OH,2026-04-25
sub_04086,post_purchase,11,4,144.63,wellness,checkout_optin,False,TX,2026-04-20
sub_04087,vip_loyalist,14,21,569.89,wellness,loyalty_signup,True,NY,2026-04-17
sub_04088,high_intent_browser,4,0,40.3,electronics,referral,False,TX,2026-04-27
sub_04089,price_sensitive,10,2,43.83,apparel,referral,False,IL,2026-04-21
sub_04090,vip_loyalist,12,26,781.5,home,popup,True,PA,2026-04-19
sub_04091,high_intent_browser,6,0,20.47,beauty,referral,False,IL,2026-04-25
sub_04092,new_subscriber,5,0,40.27,wellness,referral,False,MA,2026-04-26
sub_04093,post_purchase,8,6,138.92,kids,popup,False,IL,2026-04-23
sub_04094,price_sensitive,12,4,19.35,electronics,referral,False,GA,2026-04-19
sub_04095,price_sensitive,9,3,130.62,kids,popup,False,NY,2026-04-22
sub_04096,winback_dormant,109,12,498.92,apparel,referral,False,NY,2026-01-12
sub_04097,high_intent_browser,0,2,13.9,electronics,paid_social,False,PA,2026-05-01
sub_04098,price_sensitive,17,4,62.89,apparel,popup,False,MA,2026-04-14
sub_04099,new_subscriber,2,0,40.84,home,loyalty_signup,False,WA,2026-04-29
sub_04100,winback_dormant,108,7,231.35,wellness,popup,False,TX,2026-01-13
sub_04101,high_intent_browser,6,0,80.36,wellness,referral,False,NY,2026-04-25
sub_04102,high_intent_browser,4,0,29.23,kids,paid_social,True,MA,2026-04-27
sub_04103,new_subscriber,1,0,0,home,checkout_optin,False,PA,2026-04-30
sub_04104,winback_dormant,36,13,241.72,home,checkout_optin,False,TX,2026-03-26
sub_04105,price_sensitive,17,1,8.72,home,loyalty_signup,False,WA,2026-04-14
sub_04106,post_purchase,8,4,160.53,home,referral,False,WA,2026-04-23
sub_04107,price_sensitive,13,5,84.37,beauty,checkout_optin,False,WA,2026-04-18
sub_04108,price_sensitive,10,5,38.28,electronics,paid_social,False,FL,2026-04-21
sub_04109,new_subscriber,1,0,67.92,electronics,referral,True,WA,2026-04-30
sub_04110,high_intent_browser,5,2,13.75,beauty,referral,False,FL,2026-04-26
sub_04111,new_subscriber,2,0,55.73,beauty,checkout_optin,True,IL,2026-04-29
sub_04112,winback_dormant,120,14,69.18,wellness,paid_social,False,FL,2026-01-01
sub_04113,vip_loyalist,11,33,471.87,electronics,paid_social,True,GA,2026-04-20
sub_04114,winback_dormant,106,9,68.85,electronics,paid_social,False,TX,2026-01-15
sub_04115,new_subscriber,5,0,34.67,beauty,loyalty_signup,True,OH,2026-04-26
sub_04116,high_intent_browser,6,1,18.3,electronics,popup,True,PA,2026-04-25
sub_04117,high_intent_browser,2,1,65.92,home,paid_social,False,IL,2026-04-29
sub_04118,high_intent_browser,5,0,7.24,wellness,checkout_optin,True,MA,2026-04-26
sub_04119,vip_loyalist,8,37,610.66,kids,loyalty_signup,True,PA,2026-04-23
sub_04120,new_subscriber,0,0,29.97,wellness,referral,False,WA,2026-05-01
sub_04121,high_intent_browser,0,2,20.91,apparel,paid_social,True,NY,2026-05-01
sub_04122,vip_loyalist,12,21,1302.73,electronics,loyalty_signup,True,GA,2026-04-19
sub_04123,new_subscriber,2,0,37.91,beauty,referral,False,CA,2026-04-29
sub_04124,new_subscriber,1,0,28.07,apparel,referral,True,TX,2026-04-30
sub_04125,vip_loyalist,14,23,1189.81,wellness,popup,True,IL,2026-04-17
sub_04126,new_subscriber,2,0,33.56,beauty,checkout_optin,False,WA,2026-04-29
sub_04127,high_intent_browser,6,1,39.88,home,referral,False,MA,2026-04-25
sub_04128,new_subscriber,3,1,21.83,wellness,referral,False,IL,2026-04-28
sub_04129,vip_loyalist,16,13,633.68,beauty,paid_social,True,FL,2026-04-15
sub_04130,vip_loyalist,11,4,448.5,apparel,referral,True,PA,2026-04-20
sub_04131,post_purchase,4,7,132.43,kids,popup,False,MA,2026-04-27
sub_04132,price_sensitive,17,3,72.51,electronics,referral,False,NY,2026-04-14
sub_04133,price_sensitive,16,2,60.71,home,checkout_optin,False,TX,2026-04-15
sub_04134,new_subscriber,4,0,45.16,beauty,popup,True,CA,2026-04-27
sub_04135,price_sensitive,26,2,66.02,apparel,checkout_optin,False,CA,2026-04-05
sub_04136,price_sensitive,10,4,73.0,electronics,checkout_optin,False,OH,2026-04-21
sub_04137,price_sensitive,8,2,32.79,apparel,referral,False,GA,2026-04-23
sub_04138,new_subscriber,3,0,39.97,home,checkout_optin,False,PA,2026-04-28
sub_04139,price_sensitive,18,2,43.0,apparel,checkout_optin,False,TX,2026-04-13
sub_04140,post_purchase,12,4,171.14,wellness,paid_social,False,WA,2026-04-19
sub_04141,price_sensitive,28,4,1.61,apparel,referral,False,NY,2026-04-03
sub_04142,vip_loyalist,12,22,947.23,wellness,checkout_optin,True,IL,2026-04-19
sub_04143,winback_dormant,43,10,306.88,beauty,loyalty_signup,True,PA,2026-03-19
sub_04144,vip_loyalist,7,13,515.73,apparel,referral,True,MA,2026-04-24
sub_04145,price_sensitive,8,5,96.31,apparel,loyalty_signup,False,FL,2026-04-23
sub_04146,high_intent_browser,7,1,42.2,beauty,referral,False,FL,2026-04-24
sub_04147,high_intent_browser,2,0,11.11,home,loyalty_signup,True,CA,2026-04-29
sub_04148,high_intent_browser,7,2,9.57,home,popup,False,MA,2026-04-24
sub_04149,post_purchase,7,3,178.72,home,paid_social,True,WA,2026-04-24
sub_04150,high_intent_browser,1,1,37.69,wellness,referral,False,GA,2026-04-30
sub_04151,price_sensitive,16,5,108.11,apparel,checkout_optin,False,TX,2026-04-15
sub_04152,new_subscriber,3,0,38.97,wellness,checkout_optin,True,PA,2026-04-28
sub_04153,winback_dormant,79,8,150.06,wellness,loyalty_signup,False,CA,2026-02-11
sub_04154,post_purchase,5,3,221.02,wellness,referral,False,FL,2026-04-26
sub_04155,high_intent_browser,7,0,16.32,kids,popup,False,TX,2026-04-24
sub_04156,price_sensitive,24,3,93.48,kids,checkout_optin,False,CA,2026-04-07
sub_04157,post_purchase,8,8,179.43,wellness,referral,False,FL,2026-04-23
sub_04158,vip_loyalist,16,4,1002.9,electronics,paid_social,True,PA,2026-04-15
sub_04159,new_subscriber,4,0,42.17,electronics,paid_social,False,NY,2026-04-27
sub_04160,high_intent_browser,2,0,43.89,apparel,checkout_optin,False,CA,2026-04-29
sub_04161,new_subscriber,1,0,38.37,electronics,loyalty_signup,False,OH,2026-04-30
sub_04162,new_subscriber,4,0,36.68,home,checkout_optin,False,PA,2026-04-27
sub_04163,high_intent_browser,4,1,35.77,beauty,popup,False,NY,2026-04-27
sub_04164,price_sensitive,25,4,66.16,wellness,loyalty_signup,True,NY,2026-04-06
sub_04165,vip_loyalist,11,35,683.65,wellness,checkout_optin,True,CA,2026-04-20
sub_04166,high_intent_browser,8,1,65.78,home,referral,False,NY,2026-04-23
sub_04167,new_subscriber,4,0,51.28,beauty,loyalty_signup,True,PA,2026-04-27
sub_04168,price_sensitive,12,4,60.55,kids,referral,True,FL,2026-04-19
sub_04169,high_intent_browser,6,0,31.69,home,loyalty_signup,False,CA,2026-04-25
sub_04170,winback_dormant,147,13,259.2,kids,checkout_optin,False,TX,2025-12-05
sub_04171,vip_loyalist,6,32,777.07,apparel,referral,True,WA,2026-04-25
sub_04172,new_subscriber,4,0,21.5,kids,referral,False,OH,2026-04-27
sub_04173,post_purchase,4,2,33.85,apparel,referral,True,TX,2026-04-27
sub_04174,new_subscriber,3,0,50.41,home,popup,False,TX,2026-04-28
sub_04175,price_sensitive,10,5,76.98,apparel,referral,False,PA,2026-04-21
sub_04176,price_sensitive,22,2,76.58,electronics,referral,False,IL,2026-04-09
sub_04177,high_intent_browser,4,1,13.46,electronics,checkout_optin,False,GA,2026-04-27
sub_04178,high_intent_browser,6,2,19.5,apparel,paid_social,False,FL,2026-04-25
sub_04179,post_purchase,1,5,155.82,electronics,checkout_optin,False,GA,2026-04-30
sub_04180,high_intent_browser,5,0,53.62,apparel,loyalty_signup,False,PA,2026-04-26
sub_04181,new_subscriber,2,0,28.85,wellness,loyalty_signup,True,NY,2026-04-29
sub_04182,high_intent_browser,7,2,54.42,wellness,referral,False,OH,2026-04-24
sub_04183,price_sensitive,25,1,67.11,apparel,loyalty_signup,False,MA,2026-04-06
sub_04184,winback_dormant,146,10,269.58,electronics,referral,False,TX,2025-12-06
sub_04185,high_intent_browser,4,2,43.92,wellness,loyalty_signup,False,PA,2026-04-27
sub_04186,vip_loyalist,9,26,591.14,kids,popup,True,FL,2026-04-22
sub_04187,high_intent_browser,2,1,37.32,kids,checkout_optin,False,FL,2026-04-29
sub_04188,post_purchase,9,7,109.3,home,paid_social,False,GA,2026-04-22
sub_04189,high_intent_browser,6,0,30.78,electronics,paid_social,True,CA,2026-04-25
sub_04190,vip_loyalist,23,31,778.64,beauty,loyalty_signup,True,NY,2026-04-08
sub_04191,post_purchase,8,2,177.26,kids,checkout_optin,False,OH,2026-04-23
sub_04192,winback_dormant,101,8,4.55,apparel,checkout_optin,False,IL,2026-01-20
sub_04193,high_intent_browser,4,1,35.27,home,referral,False,FL,2026-04-27
sub_04194,high_intent_browser,3,1,20.21,wellness,loyalty_signup,False,GA,2026-04-28
sub_04195,high_intent_browser,8,0,57.07,apparel,checkout_optin,True,OH,2026-04-23
sub_04196,price_sensitive,9,2,70.21,wellness,checkout_optin,False,NY,2026-04-22
sub_04197,new_subscriber,3,1,28.39,electronics,popup,False,CA,2026-04-28
sub_04198,high_intent_browser,5,1,41.93,wellness,checkout_optin,False,PA,2026-04-26
sub_04199,new_subscriber,3,0,62.99,kids,popup,False,WA,2026-04-28
sub_04200,winback_dormant,73,3,273.37,electronics,loyalty_signup,False,PA,2026-02-17
sub_04201,new_subscriber,4,0,33.48,wellness,paid_social,False,OH,2026-04-27
sub_04202,vip_loyalist,10,37,780.07,home,paid_social,True,OH,2026-04-21
sub_04203,price_sensitive,11,3,63.21,apparel,referral,False,OH,2026-04-20
sub_04204,new_subscriber,3,0,57.46,apparel,loyalty_signup,False,PA,2026-04-28
sub_04205,new_subscriber,3,0,54.29,electronics,referral,False,NY,2026-04-28
sub_04206,vip_loyalist,13,14,220.61,apparel,paid_social,True,NY,2026-04-18
sub_04207,price_sensitive,15,5,63.7,apparel,loyalty_signup,False,IL,2026-04-16
sub_04208,new_subscriber,3,0,41.62,kids,loyalty_signup,True,WA,2026-04-28
sub_04209,high_intent_browser,5,1,35.64,home,checkout_optin,False,TX,2026-04-26
sub_04210,high_intent_browser,6,0,25.23,beauty,paid_social,False,NY,2026-04-25
sub_04211,new_subscriber,3,0,14.71,beauty,popup,False,IL,2026-04-28
sub_04212,post_purchase,7,6,48.1,electronics,checkout_optin,False,GA,2026-04-24
sub_04213,post_purchase,7,7,118.19,kids,checkout_optin,True,OH,2026-04-24
sub_04214,vip_loyalist,12,15,43.97,beauty,loyalty_signup,True,IL,2026-04-19
sub_04215,post_purchase,15,5,114.49,beauty,referral,False,MA,2026-04-16
sub_04216,post_purchase,7,4,41.04,kids,popup,False,CA,2026-04-24
sub_04217,new_subscriber,2,0,3.63,apparel,popup,True,WA,2026-04-29
sub_04218,price_sensitive,21,5,1.53,wellness,paid_social,True,MA,2026-04-10
sub_04219,price_sensitive,21,5,39.24,beauty,popup,False,NY,2026-04-10
sub_04220,high_intent_browser,5,0,47.73,apparel,popup,False,MA,2026-04-26
sub_04221,price_sensitive,1,3,70.97,beauty,referral,False,WA,2026-04-30
sub_04222,price_sensitive,26,5,14.98,home,popup,False,OH,2026-04-05
sub_04223,new_subscriber,3,0,4.54,home,popup,False,WA,2026-04-28
sub_04224,vip_loyalist,16,34,1018.06,home,loyalty_signup,True,WA,2026-04-15
sub_04225,high_intent_browser,5,0,39.06,beauty,checkout_optin,False,FL,2026-04-26
sub_04226,new_subscriber,1,0,39.43,beauty,referral,False,OH,2026-04-30
sub_04227,winback_dormant,52,6,306.05,apparel,loyalty_signup,False,PA,2026-03-10
sub_04228,price_sensitive,12,1,89.01,apparel,popup,False,TX,2026-04-19
sub_04229,high_intent_browser,3,0,0,apparel,popup,False,PA,2026-04-28
sub_04230,high_intent_browser,3,0,44.13,kids,popup,False,CA,2026-04-28
sub_04231,new_subscriber,3,1,53.81,beauty,popup,False,TX,2026-04-28
sub_04232,price_sensitive,10,2,104.81,apparel,referral,False,CA,2026-04-21
sub_04233,price_sensitive,1,3,99.56,electronics,paid_social,False,CA,2026-04-30
sub_04234,high_intent_browser,7,0,66.85,apparel,referral,False,PA,2026-04-24
sub_04235,post_purchase,11,3,129.53,beauty,checkout_optin,False,TX,2026-04-20
sub_04236,high_intent_browser,3,0,77.03,electronics,checkout_optin,True,OH,2026-04-28
sub_04237,high_intent_browser,4,1,42.44,apparel,popup,False,IL,2026-04-27
sub_04238,high_intent_browser,4,0,33.85,beauty,popup,False,OH,2026-04-27
sub_04239,high_intent_browser,5,1,17.3,kids,popup,False,CA,2026-04-26
sub_04240,high_intent_browser,2,1,17.27,beauty,checkout_optin,False,IL,2026-04-29
sub_04241,high_intent_browser,6,2,44.37,beauty,paid_social,False,TX,2026-04-25
sub_04242,new_subscriber,5,0,7.15,kids,loyalty_signup,False,OH,2026-04-26
sub_04243,winback_dormant,52,15,227.12,apparel,referral,False,FL,2026-03-10
sub_04244,post_purchase,4,4,57.76,wellness,popup,False,FL,2026-04-27
sub_04245,price_sensitive,13,2,82.14,apparel,checkout_optin,True,TX,2026-04-18
sub_04246,price_sensitive,10,3,79.61,beauty,referral,False,FL,2026-04-21
sub_04247,post_purchase,8,3,199.31,kids,checkout_optin,False,OH,2026-04-23
sub_04248,high_intent_browser,2,0,19.56,wellness,popup,False,MA,2026-04-29
sub_04249,price_sensitive,13,3,100.56,kids,checkout_optin,True,WA,2026-04-18
sub_04250,vip_loyalist,3,24,705.9,wellness,checkout_optin,True,TX,2026-04-28
sub_04251,price_sensitive,26,2,38.37,apparel,paid_social,False,OH,2026-04-05
sub_04252,new_subscriber,1,0,17.7,home,referral,True,CA,2026-04-30
sub_04253,high_intent_browser,3,0,28.34,beauty,paid_social,False,FL,2026-04-28
sub_04254,price_sensitive,21,5,122.97,kids,loyalty_signup,False,IL,2026-04-10
sub_04255,new_subscriber,2,0,51.52,beauty,referral,False,WA,2026-04-29
sub_04256,high_intent_browser,5,0,10.18,electronics,referral,False,PA,2026-04-26
sub_04257,post_purchase,9,1,135.98,wellness,referral,True,MA,2026-04-22
sub_04258,new_subscriber,5,0,21.86,wellness,loyalty_signup,False,FL,2026-04-26
sub_04259,vip_loyalist,13,24,799.74,kids,popup,True,GA,2026-04-18
sub_04260,new_subscriber,3,0,16.07,beauty,checkout_optin,False,NY,2026-04-28
sub_04261,new_subscriber,3,0,49.99,electronics,popup,False,MA,2026-04-28
sub_04262,high_intent_browser,2,0,45.23,beauty,referral,False,IL,2026-04-29
sub_04263,high_intent_browser,4,0,46.55,kids,paid_social,False,IL,2026-04-27
sub_04264,high_intent_browser,7,0,71.38,kids,referral,True,MA,2026-04-24
sub_04265,price_sensitive,39,6,0,wellness,popup,False,PA,2026-03-23
sub_04266,high_intent_browser,2,1,29.02,electronics,loyalty_signup,False,TX,2026-04-29
sub_04267,high_intent_browser,9,1,42.57,beauty,referral,False,CA,2026-04-22
sub_04268,post_purchase,11,2,0,wellness,loyalty_signup,False,NY,2026-04-20
sub_04269,price_sensitive,11,7,20.73,electronics,popup,False,IL,2026-04-20
sub_04270,price_sensitive,19,2,89.41,wellness,referral,False,IL,2026-04-12
sub_04271,price_sensitive,2,4,46.1,beauty,popup,False,WA,2026-04-29
sub_04272,post_purchase,12,4,0,home,loyalty_signup,False,CA,2026-04-19
sub_04273,winback_dormant,138,6,262.43,kids,popup,False,WA,2025-12-14
sub_04274,price_sensitive,16,0,40.01,home,checkout_optin,False,MA,2026-04-15
sub_04275,high_intent_browser,6,0,33.1,apparel,loyalty_signup,False,PA,2026-04-25
sub_04276,high_intent_browser,6,0,56.57,wellness,loyalty_signup,False,TX,2026-04-25
sub_04277,winback_dormant,107,5,289.81,apparel,paid_social,False,PA,2026-01-14
sub_04278,vip_loyalist,15,23,1554.64,apparel,loyalty_signup,True,OH,2026-04-16
sub_04279,price_sensitive,8,4,13.03,wellness,referral,False,NY,2026-04-23
sub_04280,new_subscriber,2,1,43.35,beauty,paid_social,False,TX,2026-04-29
sub_04281,price_sensitive,17,6,39.8,electronics,referral,False,GA,2026-04-14
sub_04282,high_intent_browser,3,1,26.28,beauty,paid_social,False,PA,2026-04-28
sub_04283,high_intent_browser,6,0,27.22,beauty,popup,False,FL,2026-04-25
sub_04284,new_subscriber,5,0,37.89,apparel,referral,False,GA,2026-04-26
sub_04285,vip_loyalist,12,20,1298.75,apparel,referral,True,FL,2026-04-19
sub_04286,high_intent_browser,4,1,63.73,electronics,checkout_optin,False,WA,2026-04-27
sub_04287,high_intent_browser,4,0,50.08,kids,paid_social,False,TX,2026-04-27
sub_04288,high_intent_browser,3,0,52.06,beauty,popup,False,CA,2026-04-28
sub_04289,high_intent_browser,1,0,58.77,electronics,paid_social,False,FL,2026-04-30
sub_04290,vip_loyalist,11,23,1372.25,kids,checkout_optin,True,IL,2026-04-20
sub_04291,price_sensitive,18,5,94.9,electronics,loyalty_signup,False,OH,2026-04-13
sub_04292,vip_loyalist,1,37,593.19,electronics,checkout_optin,True,OH,2026-04-30
sub_04293,new_subscriber,2,0,41.77,apparel,checkout_optin,False,CA,2026-04-29
sub_04294,price_sensitive,21,3,118.17,electronics,paid_social,False,NY,2026-04-10
sub_04295,high_intent_browser,3,0,31.05,apparel,loyalty_signup,False,FL,2026-04-28
sub_04296,high_intent_browser,7,1,22.94,home,referral,True,FL,2026-04-24
sub_04297,new_subscriber,2,0,34.22,wellness,checkout_optin,False,CA,2026-04-29
sub_04298,vip_loyalist,16,20,695.39,wellness,popup,True,CA,2026-04-15
sub_04299,high_intent_browser,4,2,24.53,wellness,loyalty_signup,False,GA,2026-04-27
sub_04300,new_subscriber,3,0,31.89,beauty,referral,True,PA,2026-04-28
sub_04301,high_intent_browser,6,0,37.58,kids,popup,False,OH,2026-04-25
sub_04302,price_sensitive,16,4,70.63,beauty,paid_social,False,WA,2026-04-15
sub_04303,high_intent_browser,5,2,62.11,apparel,paid_social,False,WA,2026-04-26
sub_04304,price_sensitive,14,4,68.34,home,popup,True,NY,2026-04-17
sub_04305,price_sensitive,19,4,73.78,beauty,popup,False,OH,2026-04-12
sub_04306,new_subscriber,4,0,53.34,home,loyalty_signup,False,IL,2026-04-27
sub_04307,vip_loyalist,18,27,924.53,kids,checkout_optin,True,FL,2026-04-13
sub_04308,high_intent_browser,3,1,0,home,paid_social,True,IL,2026-04-28
sub_04309,high_intent_browser,3,1,32.84,kids,checkout_optin,False,WA,2026-04-28
sub_04310,new_subscriber,0,0,56.23,home,loyalty_signup,False,OH,2026-05-01
sub_04311,price_sensitive,9,3,98.85,home,popup,False,PA,2026-04-22
sub_04312,new_subscriber,4,0,46.78,home,loyalty_signup,False,OH,2026-04-27
sub_04313,high_intent_browser,0,3,42.5,home,popup,False,FL,2026-05-01
sub_04314,high_intent_browser,3,1,27.41,kids,loyalty_signup,False,IL,2026-04-28
sub_04315,high_intent_browser,4,2,17.5,home,paid_social,False,MA,2026-04-27
sub_04316,high_intent_browser,2,1,25.54,home,checkout_optin,False,FL,2026-04-29
sub_04317,high_intent_browser,5,1,24.9,apparel,paid_social,False,PA,2026-04-26
sub_04318,price_sensitive,17,3,68.79,beauty,paid_social,False,OH,2026-04-14
sub_04319,new_subscriber,2,0,32.64,apparel,referral,False,FL,2026-04-29
sub_04320,price_sensitive,17,5,72.33,wellness,referral,False,PA,2026-04-14
sub_04321,winback_dormant,59,13,118.57,home,popup,False,GA,2026-03-03
sub_04322,new_subscriber,1,0,42.23,kids,paid_social,False,IL,2026-04-30
sub_04323,high_intent_browser,8,0,37.28,home,popup,False,FL,2026-04-23
sub_04324,new_subscriber,1,0,54.76,electronics,paid_social,False,NY,2026-04-30
sub_04325,post_purchase,4,2,149.56,home,popup,True,WA,2026-04-27
sub_04326,new_subscriber,3,0,48.49,apparel,checkout_optin,False,OH,2026-04-28
sub_04327,high_intent_browser,3,1,45.81,beauty,loyalty_signup,False,CA,2026-04-28
sub_04328,high_intent_browser,6,0,56.57,home,loyalty_signup,False,OH,2026-04-25
sub_04329,price_sensitive,20,3,17.45,home,paid_social,False,CA,2026-04-11
sub_04330,vip_loyalist,7,9,1390.41,electronics,loyalty_signup,True,MA,2026-04-24
sub_04331,high_intent_browser,5,0,51.88,beauty,loyalty_signup,False,OH,2026-04-26
sub_04332,vip_loyalist,18,20,559.09,apparel,loyalty_signup,True,CA,2026-04-13
sub_04333,post_purchase,8,1,95.29,home,referral,False,MA,2026-04-23
sub_04334,high_intent_browser,3,0,0,beauty,checkout_optin,False,OH,2026-04-28
sub_04335,new_subscriber,2,0,18.55,electronics,popup,False,PA,2026-04-29
sub_04336,post_purchase,3,3,159.36,kids,popup,False,FL,2026-04-28
sub_04337,winback_dormant,66,10,274.66,home,checkout_optin,False,FL,2026-02-24
sub_04338,high_intent_browser,5,0,43.45,home,referral,False,NY,2026-04-26
sub_04339,price_sensitive,15,5,72.69,wellness,loyalty_signup,False,GA,2026-04-16
sub_04340,high_intent_browser,4,0,45.97,electronics,popup,True,FL,2026-04-27
sub_04341,high_intent_browser,6,0,22.36,home,loyalty_signup,False,NY,2026-04-25
sub_04342,high_intent_browser,3,1,40.54,beauty,paid_social,False,FL,2026-04-28
sub_04343,post_purchase,6,3,158.6,electronics,referral,False,MA,2026-04-25
sub_04344,vip_loyalist,8,35,938.06,apparel,checkout_optin,True,IL,2026-04-23
sub_04345,winback_dormant,32,8,313.03,beauty,referral,True,WA,2026-03-30
sub_04346,post_purchase,6,3,104.53,apparel,paid_social,False,TX,2026-04-25
sub_04347,post_purchase,3,6,227.72,home,loyalty_signup,False,NY,2026-04-28
sub_04348,high_intent_browser,6,1,48.5,electronics,referral,True,PA,2026-04-25
sub_04349,price_sensitive,13,4,91.6,wellness,paid_social,False,PA,2026-04-18
sub_04350,price_sensitive,25,4,101.41,wellness,referral,False,WA,2026-04-06
sub_04351,high_intent_browser,1,1,24.54,beauty,popup,False,GA,2026-04-30
sub_04352,post_purchase,1,4,89.52,apparel,loyalty_signup,False,TX,2026-04-30
sub_04353,vip_loyalist,11,38,701.52,electronics,popup,True,IL,2026-04-20
sub_04354,price_sensitive,20,4,70.48,wellness,paid_social,False,NY,2026-04-11
sub_04355,winback_dormant,20,8,237.93,apparel,checkout_optin,False,NY,2026-04-11
sub_04356,new_subscriber,3,0,38.71,beauty,checkout_optin,False,FL,2026-04-28
sub_04357,high_intent_browser,4,2,69.19,electronics,referral,False,WA,2026-04-27
sub_04358,post_purchase,5,3,74.5,beauty,popup,False,IL,2026-04-26
sub_04359,post_purchase,5,3,137.97,apparel,checkout_optin,False,OH,2026-04-26
sub_04360,new_subscriber,2,0,7.25,apparel,loyalty_signup,False,FL,2026-04-29
sub_04361,price_sensitive,2,4,58.31,home,paid_social,False,FL,2026-04-29
sub_04362,price_sensitive,24,2,97.24,wellness,referral,False,OH,2026-04-07
sub_04363,post_purchase,8,4,180.06,kids,checkout_optin,False,GA,2026-04-23
sub_04364,high_intent_browser,5,1,29.29,home,popup,False,OH,2026-04-26
sub_04365,vip_loyalist,11,21,700.55,beauty,loyalty_signup,True,OH,2026-04-20
sub_04366,high_intent_browser,5,1,31.05,home,popup,False,FL,2026-04-26
sub_04367,vip_loyalist,19,12,1121.16,wellness,checkout_optin,True,NY,2026-04-12
sub_04368,new_subscriber,3,0,32.39,electronics,popup,False,MA,2026-04-28
sub_04369,price_sensitive,14,5,100.77,kids,popup,False,WA,2026-04-17
sub_04370,new_subscriber,4,0,50.37,beauty,referral,False,TX,2026-04-27
sub_04371,high_intent_browser,5,0,43.75,beauty,referral,False,PA,2026-04-26
sub_04372,winback_dormant,59,6,141.64,apparel,checkout_optin,False,TX,2026-03-03
sub_04373,price_sensitive,19,3,45.13,electronics,paid_social,False,FL,2026-04-12
sub_04374,vip_loyalist,4,12,739.42,electronics,checkout_optin,True,WA,2026-04-27
sub_04375,new_subscriber,2,0,48.29,apparel,referral,False,CA,2026-04-29
sub_04376,high_intent_browser,2,1,43.81,home,paid_social,False,NY,2026-04-29
sub_04377,price_sensitive,32,6,98.79,wellness,popup,False,TX,2026-03-30
sub_04378,new_subscriber,3,1,42.05,apparel,checkout_optin,True,CA,2026-04-28
sub_04379,high_intent_browser,10,1,52.36,beauty,popup,False,IL,2026-04-21
sub_04380,vip_loyalist,3,32,954.35,kids,popup,True,WA,2026-04-28
sub_04381,new_subscriber,2,1,7.37,beauty,loyalty_signup,True,FL,2026-04-29
sub_04382,new_subscriber,3,0,49.74,electronics,popup,True,GA,2026-04-28
sub_04383,high_intent_browser,4,0,26.82,beauty,referral,True,OH,2026-04-27
sub_04384,vip_loyalist,3,32,343.71,beauty,popup,True,FL,2026-04-28
sub_04385,post_purchase,7,4,140.5,apparel,popup,False,GA,2026-04-24
sub_04386,price_sensitive,18,4,51.84,electronics,checkout_optin,True,MA,2026-04-13
sub_04387,high_intent_browser,5,0,10.94,beauty,loyalty_signup,False,NY,2026-04-26
